original,replacement,edited
Bubble Negg,728,False
Fyora Day Fizz,7280,False
Chocolate Ixi Cookies,7280,False
Milk Chocolate Hissi,7280,False
Kiko Cookie,7280,False
Peanut Butter and Jelly Pencil Sandwich,728000,False
Chocolate Covered Marshmallow Babaas,7285,False
Strawberry Krawkade,729,False
Speckled Apple,73,False
Pack o Pumpkin Seeds,73,False
Berry Cola Slushie,73,False
Starberry Cider,730,False
Fried Salmon,730,False
Fried Egg,730,False
Galaxy Cupcake,7300,False
Meriberry Dressing,7300,False
Korbat Grave Cake,7310,False
Jelly Can of Beans,732,False
A Smatter of Butter,732,False
Fruit Wings Candy,7320,False
Chocolate Fish,733,False
Half Pepperoni and Mushroom Pesto Pizza,73300,False
Cheese Flower Cracker,734,False
Whipped Frosting Shirt,7340,False
Fish Eggs,7340,False
Coconut Chia Wings,735,False
Poogle Steak Left-Overs,735,False
Radish Pie,7350,False
Chocolate Coated Holey Cheese,736500,False
Grape Jelly Brucicle,7370,False
Ghostkercreme Puff,7370,False
Cinnamon Scorchio Lollypop,737000,False
Ice Candy Buttons,738,False
Bug-a-licious Parfait,738,False
Orange Ixi Drink,738,False
Negg of Marble,738000,False
Crab Spaghetti,739,False
Evil Blancmange,739,False
Protein on the Go,7390,False
Grape Blobcicle,73900,False
Starry Elephante Ice Lolly,739000,False
Hanging Fruit Basket,74,False
Cherry Apple,74,False
Ugga Melon Omelette,74,False
Fried Egg on Toast,74,False
Grapity Slushie,74,False
Organic Almond,740,False
Chia Shaped Aubergine,740,False
Plain Sloth Day Burger,740,False
Sausage Omelette,740,False
Book Sandwiches,7400,False
Altadorian Melitinias,742,False
Cocolatte Fruit,7420,False
Cherry Whirlpool Candy,7420,False
Dark Chocolate Buzz,7420,False
Pirate Bento,7430,False
Pot Of Peanuts,744,False
Grape Chia Pop,744,False
Sugar Doughnut,744,False
Broccoli and Mustard Sandwich,744000,False
Usukicon Y9 Hard Candy,744000,False
Halloween JubJub Candies,744000,False
White Kougra Berry,744000,False
Berry Eyrie Souffle,745,False
Snow Faerie Mushroom,745,False
1/3 Spinach Feta Omelette,745,False
Faerieland Gourmet Burger,7450,False
Ham Casserole,74500,False
Spooky Flying Doughnut,745000,False
Cheese and Salsa Pretzel,746,False
Rainbow Burger with Cheese,746,False
Lemon Brucicle,746,False
Dark Faerie Cookie Sandwich,746,False
Black Sesame Seed Brittle,7460,False
Cashew,747,False
Acara Ham Panini,7470,False
Refreshing Oasis Water,7470,False
Nutty Kiko Chocolates,748,False
Milk Chocolate Grarrl,748,False
Thornberry Parasol Faerie Punch,748,False
Bitten Red Apple,748,False
Turkey and Cranberry Pizza Slice,7480,False
Lime Grarrl Pop,7480,False
Lavaberry,748000,False
Fresh Cauliflower Smoothie,749,False
Organic Cucumber,749,False
Green Negg,74900,False
Ant Eaten Ham,75,False
Scorched Tut Trout,75,False
Scorched Sutek Muffin,75,False
Shrimp Kebab,750,False
Lava Cupcake,750,False
Tooth Faerie Ice Lolly,750,False
Pirate Pizza Slice,750000,False
Chicken Yooyu Balls,750000,False
10th Birthday Isca Cake Slice,7500000,False
Chocolate Cream Biscuit,7500000,False
Cheops Plant,751,False
Strawberry Mince Pie,7520,False
Cybunny Day Canape,752500,False
Scorched Cheopple,753,False
Hasee Cake,7530,False
Mynci Cristo Sandwich,754,False
Aisha Toffee Apple,754,False
Gummy Worm Lollypop,7540,False
Veggie Chicken,7545,False
Aubergine Wrap,755,False
Strawberry Kau Cream Cake,755,False
Dark Chocolate MAGAX,755,False
Kookith Cookies,755,False
Blue Bruce Collectors Cup Slushie,755,False
Unidentified Grilled Meat,755,False
Bleumaroo Cheese,755,False
Sloth Wrap,755000,False
Man O War,755000,False
Choccy Corn,755000,False
Bottle of Ketchupmayomustard,756,False
Baby Tomatoes,756,False
Slithering Squid Surprise,756000,False
Chicken Curry,757,False
Destruct-O Orange Chews,757,False
Dressing and Cranberry Sandwich,75700,False
Frosty Doughnut,758,False
Lemon Curd,759,False
Fried Shrimp,759,False
Toasted Quiggle Legs,76,False
Tyrannian Salad,76,False
Half Eaten Sandwich Left on Desk,76,False
Giant Tomato Kebab,760,False
Xweetok Vegetable Soup,760,False
Chokato Eyrie Cake,760,False
Rainbow Gelert Lollypop,7600,False
Whole Wheat Flower Cracker,761,False
Glass of Jelly,76100,False
Puntec Parcel,761500,False
Leftover Fruit Plates,762,False
Wormy Slushie,7620,False
Small Celion Smoothie,7620,False
Glamour Negg,76200,False
Kreludan Grunpop,762000,False
Moltato,763,False
Illusen Day Drink,763,False
Orange Usuki Gum,764,False
Chocolate Chip Krawk Cookie,7640,False
Large Honey Smoothie,765,False
Rock Christmas Cookie,765,False
1/3 Chokato Omelette,765,False
Lemon Curd Gormball Truffle,7650,False
Molten Meringue Pie,7660,False
Chocolate Skeith Cone,767,False
Sour Apple Gummy Gloves,767,False
Yewfruit Candy,7670,False
Reject Marshmallow Grundo,7670,False
Bluepepper Muffin,767000,False
Caramel Crepe,768,False
Gammon Dinner,768,False
Grarrl Saliva Soup,768,False
Ghost Puff,7680,False
Yooyuball Cookies,76800,False
Vanilla Quiggle Cupcake,76900,False
Chocolate Elephante Doughnut,76900,False
Half Eaten Glowing Jelly,77,False
Strawberry Ice Cream with Balsamic Vinegar Syrup,77,False
1/3 Plain Omelette,77,False
Space Kabob,77,False
Scrambled Egg on Toast,77,False
Special Breakfast,77,False
Veggie Burger,77,False
Endless Salad and Bread Sticks,77,False
Chocolate Siyana,770,False
Black Licorice,770,False
Lunch Cereal,770,False
Sushi Rolls,770,False
Dark Kiko Chocolates,770,False
Mustard Mayhem Grarrl Gobstopper,7700,False
Spyder Eggs,7700,False
Iced Techo Cupcake,77000,False
Jelly Negg,77000,False
Fire Mynci Cake,770000,False
Genius Negg,7720,False
Speckled Bruce Burger,772000,False
Mega Pluburb Smoothie,774,False
Uni Breadsticks,7740,False
5/6 Starberry Pizza,7740,False
2/3 Jelly Bean Pizza,7740,False
Candy Stars,775,False
Waffle Cone Heart Headband,7750,False
Black Currant Icicle,77500,False
Grey Faerie Mushroom,7750000,False
Eye Candy,776,False
Lemonberry Ice Lolly,776,False
Mint Chocolate Tuskaninny,7760,False
Frozen Faerie Ixi Coconut Smoothie,776000,False
Chomate Triple Decker,777,False
Jetsam Witchdoctor Cake,77700,False
Asparatastic Crunch,778,False
Whole Garden Fresh Pizza,7780,False
Bubblegum Zafara,7780,False
2/3 Sour Lime Pizza,7780,False
Chomby Rock Cake,779,False
Moon Sponge Cake,779,False
Berry Xweetok Ice Cream,779,False
Avocado Strawberry Smoothie,7790,False
Turkey Dinner,7790,False
Sloth Salad,78,False
Ummagine Chia Wings,78,False
Tangy Tropic Slushie,780,False
Banan,780,False
Gnome Shroom,780,False
Fire Faerie Fondue,780,False
Red Moehog Crackers,780000,False
Mashed Potato Hat,781,False
2/3 Cheese and Onion Omelette,781,False
5/6 Banana and Kiwi Pizza,7810,False
Pumpcorn,7810,False
Baby Cabbage with Gravy,7810,False
Vaeolus Iced Cookie,782,False
Prime Veggie Burger,7820,False
Strawberry Crepe,783,False
1/2 Starberry Pizza,7830,False
Noil Candy Floss,78300,False
Cheese Fondue,78300,False
Spooky Handwich,7840,False
Toast With Au Jus,7840,False
Super Spicy Jelly Beans,784000,False
Scalding Hot Soup,785,False
Holiday Slushie,785,False
Islandberry Drum Cake,7850,False
Nimmo Pastry Plate,785000,False
Crablett,786,False
Ultra Deluxe Faeriepop,7860,False
Blueberry Deluxe Cake,786000,False
Jalapeno Pretzel,787,False
Raspberry and Vanilla Nova,7870,False
Lentil Cake,7870,False
Mint Chocolate Peophin,78700,False
Illusen Negg,787000,False
The Crumpetmongers Teatime Treats,788,False
Passionberry Pie,78800,False
Peas Flour Burger,789,False
Chocolate Techo Biscuit,7890,False
Kacheek Baby Cabbage Sandwiches,789000,False
Split Grundo Berry,789000,False
Meat Feast Omelette,79,False
Juppie Omelette,79,False
Vanilla Acara Sandwich Cookie,79,False
Grilled Shishkafruit,79,False
Fish and Chips,79,False
Fish Egg Basket,790,False
Orange Bori Lolly,7900,False
Seasonal Pudding,7900,False
Spicy Radish Kebab,7900,False
5/6 Chocolate Chip Pizza,7900,False
Secret Sloth Slushie,79000,False
Qanfire Fruit,79000,False
Borovan Layered Cake,7900000,False
Bowl of Alphabet Soup,791,False
Banana Honey Gormball Sandwich,791,False
Strawberry Shortcake,792,False
Super Sub,792,False
Jhudoras Swirling Cocktail,7920,False
Gooey Green Shake,7920,False
Gold Blumaroo Cookie,793000,False
Banana Split Chia Pop,793000,False
Waterfish,794,False
Gold Usul Cookie,794000,False
Shoyru Parfait,795,False
Destruct-O Strawberry Gum,795,False
Caramel Cream Puff,7950,False
Snorkle Snout,7950,False
Cup of Tea,796,False
Chocolate Covered Marshmallow Zafara,796,False
Flotsam Sugar Rice Cracker,796,False
Blackberry Pizza Slice,7960,False
Snowberry Ice Lolly,7960,False
Cherryberry Krawkade,797,False
Kiko Day Cake,7970,False
Orange Chocolate Kau,798,False
Two Bottles of Water,798,False
Primordial Stew,798000,False
Strawberry Pteri Gummy Die,79850,False
Tigerfruit Gormball Candy,799,False
Honey Glazed Ham,799,False
Lentil Cookies,799,False
Maraquan Shoyru Biscuit,799,False
Grundo Orange,7990,False
Flotsam Fin Soup,79900,False
Chaosfish,8,False
Calamari Tongue Wrap,8,False
Oatmeal Raisin Biscuit,8,False
Ground Rolls,8,False
Carnapepper Jelly,8,False
Dandelion and Burdock Drink,8,False
Grubs in Cheese,8,False
Mint Rolls,8,False
Meaty Rock Pebbles,8,False
Ionic Bread,8,False
Potato Stuffed Pepper,8,False
Squished Jelly,8,False
Blumaroo Steak,8,False
Lavender Ice Cream,8,False
Frozen Dessert,8,False
Mud n Mayo Dip,8,False
Aisha Cheeseburger,8,False
Callenuella,8,False
Pizza Omelette,80,False
Caramel Creams,80,False
1/3 Meat Feast Omelette,80,False
Can of Pickled Spinach,80,False
Burnt Grackle Bug on a Stick,80,False
Thornberry Bagel,800,False
Tobbie Fruit Scone,800,False
Ham and Cheese Pasty,800,False
Scrambled Aubergine,800,False
Meat Tuskabob,800,False
Acara Seaweed Panini,8000,False
Banana Gummy Slorg,8000,False
2/3 Lemon Swirl Usul Cake,8000,False
Weeping Broccoli,8000,False
Shiver Me Shrimp,8000,False
Sour Lemon Lolly,8000,False
Fiery Doughnutfruit,8000000,False
Blue Picnic Hamper,8000000,False
Cadaverous Cola,8000000,False
Steak and Kidney Pie,801,False
Lemwart Kikotube,801,False
Strawberry Bruce Muffin,8010,False
Escape to Kreludor Cereal,8020,False
Tomato Cannon Ball,8020,False
Neggdrop Soup,8020,False
Cherry Twist Lollypop,803,False
Chokato Pie,803,False
Flatfruit Ixi Hoofprint Cookie,8030,False
Strong Berry,803000,False
Faerie Ixi Fruit Fizz,803000,False
Nine Cheese Pizza Block,804,False
Transparaberry Hot Cross Buns,80400,False
Igloo Cupcakes,80400,False
Cream Pie,804000,False
Altador Buns,805,False
Cranberry Gummy Slorg,805,False
That Fruit Basket You Forgot About,805,False
Bludberry Coral Lolly,805,False
Spinach Eyrie Souffle,805,False
Altador Cup Cookies,805000,False
Moehog Salad,806,False
Oyster Obsession,8060,False
Peachpa Stuffed Potato,80600,False
Shell Madeleine,808,False
Dark Chocolate Lutari,8080,False
Ham and Mustard Sandwich,809,False
Carrot,809,False
Multi-scoop Ice Cream,809,False
Lobsterclaw Salad,809000,False
Ham and Cheese Sandwich,8095,False
Lemon Nova Pop,81,False
Black Widow Truffle,81,False
French Flies,81,False
Numbers and Shapes Soup,810,False
Sweet Ummagine Roll,810,False
Pigalicious Ham Sandwich,810,False
Chocolate Bow,810,False
Prickly Merato Sandwich,810,False
Lenny Day Caramel Cake,810,False
Dark Chocolate Elephante,810,False
Meerca Cookie,8100,False
Fajita Chips,811,False
New Years Eve Cake,811,False
Dr. Backwash,812,False
Kiko Cola,812,False
2/3 Solid Stone Pizza,8120,False
2/3 Pirate Pizza,812000,False
Grey Cheesecake,813,False
Dice Escape Coffee Cake,8130,False
Florg Nachos,814,False
Mega Pipper Sandwich,814000,False
Question Mark Cupcake,8145,False
Small Islandberry Smoothie,815,False
3 Juppie Jam Sandwiches,8150,False
Red Moltite Popsicle,8150000,False
Potato and Sweetcorn Soup,816,False
Icy Mint Jelly Beans,816,False
1/2 Banana and Kiwi Pizza,8160,False
Sobbing Onion,8160,False
Magical Blue Grundo Blueberry Icecream,81600,False
Grape Gummy Slorg,81650,False
Cabbage Quiche,817,False
Cherry Pop,817000,False
1/3 Mixed Pizza,8180,False
Tentacle Sprout,819,False
Haunted Brucicle,819,False
Tetraberry Chia Pop,8190,False
1/3 Starberry Pizza,8190,False
Dried Kumquat Sweets,8190,False
2/3 Rice Omelette,82,False
Grilled Veggie Bowl,82,False
Jetsam Jam,82,False
Golden Key Cookie,82,False
Carrot Fizz Achyfi,820,False
Orange Chocolate Snowflake,820,False
Double Green Pumpkin,820,False
Tangy Cheesicle,820,False
Dark Chocolate Poogle,8200,False
Creamy Carrot Soup,821,False
Salty Gumball,821,False
Checkered Ice Cream,822,False
CPMPB Sandwich,822,False
Strawberry Chia Wings,822,False
Potato Chips on a Paper Plate,823,False
Blue Apple Chia Pop,823,False
Flotsam Spicy Rice Cracker,824,False
2/3 White Pizza,8240,False
Chocolate Spread Croissant,825,False
Slice of Suspicious Mortog Cake,825,False
Berry Topped Frozen Yogurt,826,False
Glitter Star Candy,826,False
Frozen Blackberries and Cream,8260,False
Gnome Crunch Deluxe Cereal,827,False
Melonberry,8270,False
Organic Carrot,8270,False
Cawl,82700,False
Sprinkled Doughnutfruit,828,False
Butter Smoothie,828,False
Mini Ice Cream,828,False
Spaghetti Faerie Hoops,828,False
Jelly Corn on the Cob,828,False
Fire Faerie Cookie Sandwich,828,False
Light Faerie Cookie Sandwich,828,False
Vanilla Orange Biscuits,8280,False
2/3 Starberry Pizza,8280,False
Blue Scorchio Ice Cream Cone Pop,82900,False
Passionberry,83,False
Gnorbu Chocolate Dubloon,83,False
Carrot Stuffed Pepper,83,False
Woo Woo Grub,83,False
Aisha Day Soup,830,False
Shrimptail with Kelp Sauce,830,False
Large Blueberry Tomato Blend Smoothie,830,False
Strawberry and Chocolate Yurble Cupcake,830,False
Moehog Sundae,8300,False
Swirly Mint Mynci,8300,False
1/2 Artichoke Pizza,8300,False
Apple and Custard Drops,83000,False
Sugar Nerkmid Biscuit,831000,False
Ice Cheese,832,False
Grilled Cheese Sandwich,8320,False
Creamy Choccywhip,832000,False
Clown Cookie,8335,False
Chocolate Chip Chia Gnome Cookie,834,False
Chocolate Acara Sandwich Cookie,834,False
Organic Celery,835,False
Lutaya,835,False
Large Chia Cake,8350,False
Jelly Fries,8360,False
5/6 Starry Chocolate Usul Cake,8360,False
Mitten Shaped Popsicle,836000,False
Quiggle Fly Pie,837,False
Slice Of Pea Pie,8370,False
Fyora Day Muffin,8370,False
Tigerfruit,837000,False
Large Tonu Day Burger,838,False
Organic Baby Carrots,838,False
Broccoli and Cheese Pizza,838,False
Black Hole Jellybeans,838,False
Merryberry,8380,False
Dried Date Sweets,8380,False
Rotating Neopia Slushie,838500,False
Kyrii Chocolate Dubloon,839,False
White Chocolate Flotsam Cookie,8390,False
Strawberry Poogle Swirl Cake,839000,False
Wriggling Grub,84,False
1/3 Rice Omelette,84,False
Florange Jam,84,False
Eyeball Sushi,84,False
Freeze-Dried Holiday Meal,840,False
Kaussant,840,False
Peanut Butter and Pickle Sandwich,840,False
Wocky Veggies and Dip,840,False
Strawberry Kougra Pudding,840,False
Scorchio Banana Cake,840,False
Organic Kale,840,False
Rancid Old Meat,840,False
Lime Swirly Negg,84000,False
Mutant Brain Slushie,84000,False
Whole Steak and Egg Pizza,84000,False
Dr. Sloth Summer Fruit Salad,840000,False
1 Juppie Jam Sandwich,8410,False
Snowmuncher Cereal,842,False
Deluxe Lemon Mynci Cake,842,False
Lemon Tulip Lollypop,842,False
Double Caramel Techo Cookie,8420,False
Green Flower Stained Glass Window Cookie,8420,False
Lost Desert Pyramid Cupcake,842000,False
Purple Grundo Lunar Plum,8430,False
Strawberry Delight Aisha Cake,8430,False
Meridell Pudding,844,False
Kau Kau Farm Half And Half,844,False
Usuki Head Stew,8440,False
Jhudora Slushie,8440,False
King Altador Sack Lunch,844000,False
Gingerbread Grundo,845,False
Plate of Christmas Kookith Cookies,845,False
Tarragon Achyfi,845,False
Chocolate Starfish,8450,False
Screlon-Doughnutfruit Coral Lolly,847,False
5/6 Cheesesteak Pizza,8470,False
Fire Candyfloss,848,False
Korbat Tea Sandwiches,848,False
Scorchio Spice Cake,848,False
2/3 Bacon and Broccoli Omelette,848,False
Tangy Peophin Burger,848,False
Illusen Day Cupcake,848,False
Banana and Kiwi Pizza Slice,8480,False
Sherbert Lemons,8480,False
Spongy Mound,849,False
Butternut Ravioli,849,False
Meerca Negg,84900,False
Fiery Scorchio Truffle,84950,False
1/3 Chocolate Omelette,85,False
Banana Creme Pie,85,False
Fiery Gelert Day Pancakes,850,False
Kelp Samosa,850,False
Cheesy Popcorn,850,False
Chestnut Pudding,850,False
Snorkle Vegan Platter,850,False
Mint Chocolate Koi,850,False
Lime Eliv Thade Lolly,850,False
Dubloon Nuggets,8500,False
5/6 Mac and Cheese Pizza,8500,False
Chocolate Cowry Shell,8500,False
Strawberry Slushie,8510,False
Large Pesto Cauliflower Broccoli Delight,852,False
Tangram Sandwich,852,False
Sloople Flower,852,False
Orange Roll,852,False
Chocolate Draik Wing,8520,False
Molten Fries,8520,False
Left-Over Sliced Turkey Sandwich,8520,False
Cole Slaughter,8520,False
Spinach Topped Frozen Yogurt,853,False
Super Blue Gift Stocking,8530,False
Thick Chocolate Soup,855,False
Ixi Bagel,855,False
Orange Smothered Swiss Roll,855,False
Dark Chocolate Draik,855,False
Peanut Butter Granola Bar,855,False
Chocolate Grarrl on a Stick,855,False
Purple Koi Cake,855,False
Horror Doeuvres,8550,False
8-Bit Pizza,85500,False
Faerie Queen Smoothie Bowl,855000,False
Lime Achyfi,856,False
Lime Tuskaninny Pop,856,False
Blue Starburst Stained Glass Window Cookie,856,False
Faerie Fondue,856,False
New Year Cake,8560,False
Frozen Strawberries and Cream,8560,False
Fluff N Stuff Grarrl Gobstopper,8570,False
Easter Chick Candy,8570,False
Mega Salmon Sherbert Smoothie,857000,False
Altador Cup Cake,857000,False
Krakuberries,858000,False
Honey Vandagyre,8590,False
Green Scorchipepper,8590,False
Blueberry Nova Pop,8590,False
Caramel Volcano Cake,8590,False
Caramel and Custard Drops,859000,False
2/3 Chocolate Omelette,86,False
Disgruntled Candy Corn,86,False
Pteri Spaghetti,860,False
Raspberry Neocola,860,False
White Chocolate Ogrin,861,False
Eyeball Stew Cake,8610,False
Freshwater Kelp Burger,862,False
Leaf Biscuit,8620,False
Mint Chocolate Lupe,8620,False
Pterducken,863,False
Lentil Stew,863,False
Christmas Pizza,863,False
2/3 Peas and Corn Pizza,8630,False
Cheese and Chive Crepe,864,False
Pineapple Crepe,864,False
Classic Yooyuball Cake Pops,8640,False
Icy Hot Berry,8640,False
Freeze Dried Fruit Platter,8640,False
Neopets 16th Birthday Cake,86400,False
Spotted Pudding with Custard,86400,False
Gingerbread Wocky,865,False
Wax Lips,865,False
Mutant Toast,865,False
Corn Salad,865,False
Quiggle Pasta Salad,865,False
Snowberry Rocketpop,865,False
Funky Carrot,865,False
Starry Scorchipepper,865000,False
Neopets 8th Birthday Chocolate Dubloon,865000,False
JubJub Orange Juice,866,False
Pastrami Sandwich,866,False
Fruity Faerie Fingers,866,False
Persicot,867,False
Cheops Soup,8670,False
Mouldy Potatoes,8670,False
Lemwart Fizz,86700,False
Wasp Biscuits,868,False
Faerie Aisha Cake,868000,False
Eyrie Pancake,869,False
Lupe Bone Cake,8690,False
Koi Dumplings And Chokato,8690,False
Meatier Asparagus Dish,8690,False
Watermelon Jetsam,86900,False
Lawyerbot Degreaser,869000,False
1/3 Veggie Delight Omelette,87,False
Pasta And Eyes,87,False
Faerie Carrot 2.0,870,False
Pineapple Doughnutfruit,870,False
Watermelon Chia Pop,870,False
Mega Seaspin Smoothie,870,False
ULTIMATE Protein Bars,870000,False
Jelly Pod Peas,871,False
Milk Chocolate Zafara,871,False
White Chocolate Orange,871,False
Pineapple Pizza Slice,8710,False
Crystal Burger,8710,False
Baked Avocado Crisps,8710,False
Lawyerbrat,872,False
Space Cheese,872,False
Natural Springabee Honey,8720,False
Baked Fish,8720,False
Blazing Edible Snowflakes,8720,False
Blue PaintBrush Cookie,872000,False
Blumaroo Burrito,873,False
Apple Scone,873,False
Spice Ruki Biscuit,8730,False
Neopian Mote Cookie,8730,False
Robot Mynci Energy Drink,873000,False
Faerie Leaves Hot Dog,874,False
Candy Fyora Wings,8740,False
Deluxe Fyora Day Cake,874000,False
Seaweed Wrapped Cake,875,False
Strawberry Usul Shake,875,False
Christmas Tree Negg,875,False
Jelly Nova,875,False
Kyrii Candy Pants,875,False
Strawberry Chia Pop,8750,False
1/2 Jelly Bean Pizza,8750,False
Scorchio Chocolate Cake,876,False
Iced Fish Cake,876,False
Orange Stuffed Orange,876,False
Fun and Happytime Gum,876,False
Quiggle Pie,87600,False
Shishka Juice,87650,False
Intergalactic Planet Dairy,877,False
Spinach and Feta Pie,877,False
Sketch Loaf,877,False
Snow Garlic,877,False
Black Eyed Peas,877,False
Mint Chocolate Kougra Paw,877,False
Chocolate Kaussant,8770,False
Goparokko Island Fruit,8770,False
Snout Plant,878,False
Marshmallows with Gravy,878,False
Cheese Spread on a Plank,878,False
Kyrii Chocolate Milkshake,878,False
Ghost Meepmallows,8780,False
Governor Gavril McGills Famous Fried Fish Gills,8780,False
Sweet,8780,False
Royal Ice Lolly,87800,False
Milk Chocolate Draik,879,False
Milk Chocolate Grundo,8790,False
Chokato Kau Cream Cake,8790,False
Spring Onion Ice Cream,88,False
Organic Bran Carrot Muffin,88,False
Scorched Cheops Plant,88,False
Peppermint Praline Bar,880,False
Twirly Fruit Parasol Faerie Punch,880,False
Fishy Poogle Pate,880,False
Gingerbread Faerie,880,False
Chomby Head Cupcake,880,False
Nutty Cheese Surprise,880,False
Ice Cream Machine Sundae,880,False
Fluffy Faerie Pancakes,880,False
Crunchy Tooth Surprise,8800,False
Spicy Purblare Juice,8800,False
Spaceship Negg,8800,False
5/6 Cheeseburger Pizza,88000,False
Chyrsaberry Surprise Easter Negg,880000,False
White Chocolate Grarrl,881,False
Raspberry Butter Cookie,8810,False
Doglefox Cone,881500,False
Twirly Fruit Kiko Candy Floss,882,False
Plate of Holiday Cookies,882,False
Desert Blumaroo Honey,8820,False
1/2 Lemon Bubble Pizza,8820,False
Lutari Fizz,88200,False
Orange Bonebread,883,False
What the Aisha Dragged In,883,False
Hula Girl Usuki Cake,883000,False
Unguberry Kiko Candy Floss,883000,False
Rainbow Smug Bug Cookie,8840,False
Rose Lollyswirl,8840,False
Purplum,88400,False
Everlasting Apple,884000,False
Bargasaurus Steak,885,False
Illusen Waffle,8850,False
Fried Something,886,False
Mynci Meat Pie,886,False
Blurf Coconut Milk,886,False
Shoyru Breakfast,886,False
Illusen Classic Combo,8860,False
Chocolate Dipped Madeleines,8860,False
Lemon Pteripop,887,False
Banango Bread,888,False
Grape Strudel,888,False
Water Faerie Cookie Sandwich,888,False
Jammy Kyrii Sandwich,888,False
Tofu Satay,888,False
Frozen Fruit Popsicle,8880,False
Purple Techo Cookie,889,False
Super Sour Shocker Chia Pop,889,False
Banana Faellie Cake,89,False
Lemon and Lime Fish Pop,89,False
Lemon Creme Negg,890,False
Chocolate Chia Jam,890,False
Mummified Cookie,890,False
Chocolate Doughnutfruit,890,False
Zafara Cherry Strudel,8900,False
Hermiteese Salad,8900,False
Jelly Nachos,8900,False
Bangers and Mash,890000,False
Strawberry Salmon,890000,False
Small Neggnog Smoothie,891,False
Spearmint Ribbon Candy,891,False
Hubrid Nox Brucicle,891,False
Strawberry Kyrii Cookie,8910,False
Angel Hair Salad,89100,False
Flaming Hot Chilli Bowl,892,False
Ogrin Confetti Cupcake,8920,False
Raspberry Chocolate Tuskaninny,8920,False
Desert Lupe Honey,8920,False
Regular Jicama Lime Smoothie,893,False
Mint Flavoured Borovan,893,False
Ham and Cheese Mashed Potato,893,False
Sniddberry Butter Cookie,893,False
Apple Tree Broccoli,8930,False
Lime Meerca Gobstopper,894,False
Halloween Oranges,8940,False
Steamed Vegetable Dumplings,8940,False
Tagobo Plant,8940,False
Nature Negg,89400,False
1/2 Solid Stone Pizza,8945,False
Vegetarian Fyora Day Taco,895,False
Honey Blossom,895,False
Mixed Rock Slices,895,False
Raspberry Macarons,895,False
Molten Ice Cream Cone,895,False
Earth Faerie Breath Mints,8950,False
Jam Pastry,896,False
Gloof Stick,896,False
Tall Stack of Mutant Pancakes,8960,False
Figcorn,8960,False
Rice Dice,897,False
Large White Chocolate Cybunny,8970,False
Frosted Uni Cookies,89700,False
Negg Slushie,898,False
Ruki Veggie Sandwich,898,False
Harffel Flavoured Milk,898,False
Ham and Cheese Crepe,898,False
Lime Slorg Cupcake,898,False
Snow Bagel,8980,False
Blumaroo Cookie,8980,False
ErgyFruit Grog,898000,False
Mutant Meerca Cookie,899,False
Flotsam Rice Cracker,899,False
Apple Pie,899,False
Sloth Spaghetti,8990,False
Sakhmet Palace Cake,8990,False
Barnacle Bills Belt Busting Burger,899000,False
Pootato,899000,False
Spiced Apple Pie,9,False
Octornapie,9,False
Sherbet Gravy,9,False
Zonutuk Fruit Bowl,9,False
Korbat Mooncake,9,False
Scotch Egg,9,False
Chicken Cordon Bleu,9,False
Half Eaten Bar of Chocolate,9,False
Techo Garden Salad,9,False
Avocado Gummy Korbat Tail,9,False
Frozen Apple,9,False
Whole Purplum Jelly,9,False
Raspberry Jelly Half,9,False
Courgette Ice Cream,9,False
Sketch Apple,9,False
Bone Dog,9,False
Meteor Bites,9,False
Mortogberry,9,False
Whole Thornberry Jelly,9,False
Half Tigersquash Jelly,9,False
Lemint,90,False
Spoiled Sphinx Links,90,False
Corn On The Cob,90,False
Checkerboard Pizza,900,False
Stale Bread,900,False
Plumberrisicle,900,False
Deluxe Chocolate Fondue,900,False
Stuffed Surprise,900,False
Peach Ice Cream,900,False
White Chocolate Cookies,900,False
Chocolate Buzz Gateau,900,False
Jelly Berries,900,False
Millipede Lollypop,9000,False
3 Asparagus and Leek Sandwiches,9000,False
Jelly Bean Pizza,9000,False
Gummy Korbats,90000,False
Sunset on the Beach,90000,False
Lime Berry Kiko Lake Altador Cup Slushie,900000,False
Chocolate Star Decoration,901,False
Strawberry Techo Biscuit,9010,False
Lever of Doom Halloween Negg,901000,False
Grape Gummy Scorchio,902,False
Vegetable Dip Platter,902,False
Snow Pizza,902,False
Kikopop,9020,False
Camouflage Poogle Crisps,902000,False
Conkerberry Rocketpop,903,False
Green Kacheek Cupcake,903000,False
Peanut Butter and Honey Sandwich,904,False
Double Mustard Double Bacon Hot Dog,904,False
River Wave Breeze,904,False
Smiley Pizza,9040,False
Cauliflower Shake,904000,False
Blue Swirl Cheesicle,905,False
Cinnamon Toasties Blast,905,False
Grarrlnola Bar,905,False
Strawberry Neodrops,9050,False
Blue Tongue Slushie,9050,False
Jhudora Jelly,9050,False
Gummy Green Grundo,905000,False
Orange Blumaroo Gummy Die,906,False
Lutari Pancakes,906,False
Blueberry Whirlpool Candy,9060,False
Sunflower Seeds,90600,False
Caramel Apple Bundt Cake,907,False
Tyrannian Dung Cheese,907,False
Sausage on Toast,908,False
Sunflower Sugar Cookie,908,False
Mint Chocolate Moehog,908,False
Cherry Scone,908,False
Raspberry Sweetie,908,False
Snot Fries,9080,False
Spotted Cybunny Cookie,908000,False
Seaweed Bacon Jacket Potato,909,False
Intergalactic Chewy Stuff,909,False
